id,parent,children,a_plus,conect,Tsim,Tdsim,pos,name,
,2600,[443],[],2458,True,0.81,1.0,443,kaden-channel2,
,967,[443],[],2600,True,0.81,1.0,443,kaden-channel593,
,1825,[443],[],2458,True,0.81,1.0,443,kaden-channel398,
,486,[63],"[717, 756, 1959, 2297, 836, 1552]",233,True,0.81,1.0,63,kaden-channel579,
,717,[486],[],233,True,0.81,1.0,486,kaden-channel312,
,756,[486],[],717,True,0.81,1.0,486,kaden-channel178,
,1959,[486],[],717,True,0.81,1.0,486,kaden-channel444,
,2297,[486],[],717,True,0.81,1.0,486,kaden-channel404,
,836,[486],[],1959,True,0.81,1.0,486,kaden-channel234,
,1552,[486],[],836,True,0.81,1.0,486,kaden-channel584,
,532,[63],"[933, 1533, 1539, 1922, 1946, 2537, 1389]",244,True,0.81,1.0,63,kaden-channel514,
,933,[532],[],443,True,0.81,1.0,532,kaden-channel362,
,1533,[532],[],933,True,0.81,1.0,532,kaden-channel36,
,1539,[532],[],933,True,0.7290000000000001,1.5,532,movie-enter66,
,1922,[532],[],1539,True,0.7290000000000001,1.5,532,sports-watch113,
,1946,[532],[],1539,True,0.81,1.0,532,kaden-channel274,
,2537,[532],[],1946,True,0.81,1.0,532,kaden-channel267,
,1389,[532],[],2537,True,0.81,1.0,532,kaden-channel408,
,587,[63],"[1620, 354, 1673, 1914]",443,True,0.81,1.0,63,kaden-channel473,
,1620,[587],[],486,True,0.7290000000000001,1.5,587,kaden-channel467,
,354,[587],[],1620,True,0.81,1.0,587,kaden-channel103,
,1673,[587],[],1620,True,0.81,1.0,587,kaden-channel461,
,1914,[587],[],1673,True,0.81,1.0,587,kaden-channel440,
,69,[11],"[95, 107, 147, 157, 196, 203, 225, 364, 442, 479]",27,True,0.81,1.0,11,kaden-channel252,
,95,[69],"[557, 1736, 2113, 2595, 1795, 2147, 2300, 2433]",36,True,0.81,1.0,69,kaden-channel104,
,557,[95],[],203,True,0.81,1.0,95,kaden-channel273,
,1736,[95],[],557,True,0.81,1.0,95,kaden-channel302,
,2113,[95],[],1736,True,0.81,1.0,95,kaden-channel211,
,2595,[95],[],557,True,0.81,1.0,95,kaden-channel111,
,1795,[95],[],557,True,0.81,1.0,95,kaden-channel762,
,2147,[95],[],2595,True,0.81,1.0,95,kaden-channel215,
,2300,[95],[],1736,True,0.81,1.0,95,kaden-channel144,
,2433,[95],[],2595,True,0.81,1.0,95,kaden-channel116,
,107,[69],"[2009, 856, 863, 964]",95,True,0.81,1.0,69,kaden-channel832,
,2009,[107],[],203,True,0.81,1.0,107,kaden-channel194,
,856,[107],[],2009,True,0.81,1.0,107,kaden-channel621,
,863,[107],[],2009,True,0.81,1.0,107,kaden-channel24,
,964,[107],[],856,True,0.81,1.0,107,kaden-channel513,
,147,[69],"[1176, 1364, 1728, 2017, 2033, 2256, 2456, 1035, 2346]",95,True,0.81,1.0,69,kaden-channel720,
,1176,[147],[],203,True,0.81,1.0,147,kaden-channel188,
,1364,[147],[],1176,True,0.81,1.0,147,kaden-channel554,
,1728,[147],[],1364,True,0.81,1.0,147,kaden-channel817,
,2017,[147],[],1176,True,0.81,1.0,147,kaden-channel766,
,2033,[147],[],1364,True,0.81,1.0,147,kaden-channel248,
,2256,[147],[],2033,True,0.81,1.0,147,kaden-channel597,
,2456,[147],[],1364,True,0.81,1.0,147,kaden-channel209,
,1035,[147],[],2017,True,0.81,1.0,147,kaden-channel855,
,2346,[147],[],2033,True,0.81,1.0,147,kaden-channel203,
,157,[69],"[434, 492, 1317, 1405, 2100, 2340, 2558, 518, 2050]",95,True,0.81,1.0,69,kaden-channel742,
,434,[157],[],364,True,0.7290000000000001,1.5,157,kaden-channel710,
,492,[157],[],434,True,0.81,1.0,157,kaden-channel385,
,1317,[157],[],492,True,0.81,1.0,157,kaden-channel486,
,1405,[157],[],1317,True,0.81,1.0,157,kaden-channel176,
,2100,[157],[],1405,True,0.81,1.0,157,kaden-channel305,
,2340,[157],[],1405,True,0.81,1.0,157,kaden-channel751,
,2558,[157],[],492,True,0.81,1.0,157,kaden-channel516,
,518,[157],[],492,True,0.81,1.0,157,kaden-channel668,
,2050,[157],[],1405,True,0.81,1.0,157,kaden-channel308,
,196,[69],"[588, 696, 764, 1363, 1562, 426, 775, 2548]",95,True,0.81,1.0,69,kaden-channel684,
,588,[196],[],364,True,0.7290000000000001,1.5,196,kaden-channel387,
,696,[196],[],588,True,0.81,1.0,196,kaden-channel255,
,764,[196],[],588,True,0.81,1.0,196,kaden-channel257,
,1363,[196],[],696,True,0.81,1.0,196,kaden-channel823,
,1562,[196],[],696,True,0.81,1.0,196,kaden-channel557,
,426,[196],[],696,True,0.81,1.0,196,kaden-channel246,
,775,[196],[],426,True,0.81,1.0,196,kaden-channel552,
,2548,[196],[],1562,True,0.81,1.0,196,kaden-channel109,
,203,[69],"[929, 1296, 2157]",95,True,0.81,1.0,69,kaden-channel166,
,929,[203],[],95,True,0.81,1.0,203,kaden-channel446,
,1296,[203],[],929,True,0.81,1.0,203,kaden-channel536,
,2157,[203],[],929,True,0.81,1.0,203,kaden-channel468,
,225,[69],"[2172, 2317, 2527, 2287, 1072, 2366]",203,True,0.81,1.0,69,kaden-channel31,
,2172,[225],[],203,True,0.81,1.0,225,kaden-channel628,
,2317,[225],[],2172,True,0.81,1.0,225,kaden-channel477,
,2527,[225],[],2172,True,0.81,1.0,225,kaden-channel721,
,2287,[225],[],2172,True,0.81,1.0,225,kaden-channel608,
,1072,[225],[],2287,True,0.81,1.0,225,kaden-channel95,
,2366,[225],[],2287,True,0.81,1.0,225,kaden-channel856,
,364,[69],"[585, 627, 638, 760, 1170, 1197, 1689, 1892, 957, 991]",203,True,0.81,1.0,69,kaden-channel740,
,585,[364],[],95,True,0.81,1.0,364,kaden-channel289,
,627,[364],[],585,True,0.7290000000000001,1.5,364,kaden-channel715,
,638,[364],[],585,True,0.81,1.0,364,kaden-channel610,
,760,[364],[],585,True,0.81,1.0,364,kaden-channel38,
,1170,[364],[],638,True,0.81,1.0,364,kaden-channel332,
,1197,[364],[],638,True,0.81,1.0,364,kaden-channel499,
,1689,[364],[],585,True,0.81,1.0,364,kaden-channel237,
,1892,[364],[],638,True,0.81,1.0,364,sports-watch637,
,957,[364],[],638,True,0.81,1.0,364,kaden-channel480,
,991,[364],[],585,True,0.7290000000000001,1.5,364,kaden-channel717,
,442,[69],"[733, 999, 1127, 611, 2449]",147,True,0.81,1.0,69,kaden-channel171,
,733,[442],[],203,True,0.81,1.0,442,kaden-channel482,
,999,[442],[1933],733,True,0.81,1.0,442,movie-enter368,
,1933,[999],[],733,True,0.7290000000000001,1.5,999,kaden-channel577,
,1127,[442],[],733,True,0.81,1.0,442,kaden-channel256,
,611,[442],[],1127,True,0.81,1.0,442,kaden-channel656,
,2449,[442],[],1127,True,0.81,1.0,442,kaden-channel862,
,479,[69],"[487, 1762, 1987, 2296, 2371, 2611, 482, 705, 1345, 556]",203,True,0.81,1.0,69,kaden-channel406,
,487,[479],[],225,True,0.81,1.0,479,kaden-channel442,
,1762,[479],[],487,True,0.81,1.0,479,kaden-channel6,
,1987,[479],[],487,True,0.81,1.0,479,kaden-channel512,
,2296,[479],[1639],487,True,0.81,1.0,479,kaden-channel646,
,1639,[2296],[],556,True,0.81,1.0,2296,kaden-channel348,
,2371,[479],[],2296,True,0.81,1.0,479,kaden-channel139,
,2611,[479],[],1762,True,0.81,1.0,479,kaden-channel37,
,482,[479],[],2296,True,0.81,1.0,479,kaden-channel397,
,705,[479],[],1987,True,0.81,1.0,479,kaden-channel464,
,1345,[479],[],487,True,0.81,1.0,479,kaden-channel123,
,556,[479],[1551],487,True,0.81,1.0,479,kaden-channel259,
,1551,[556],[],487,True,0.81,1.0,556,kaden-channel594,
,71,[11],"[217, 254, 303, 307, 441, 457, 468, 509, 545, 563]",31,True,0.81,1.0,11,kaden-channel765,
,217,[71],"[598, 649, 685, 1649, 1684, 2235, 1578, 2302, 1333, 2472]",69,True,0.81,1.0,71,kaden-channel135,
,598,[217],[],509,True,0.81,1.0,217,kaden-channel546,
,649,[217],[],598,True,0.81,1.0,217,kaden-channel282,
,685,[217],[],649,True,0.7290000000000001,1.5,217,sports-watch302,
,1649,[217],[],598,True,0.81,1.0,217,kaden-channel264,
,1684,[217],[],598,True,0.81,1.0,217,kaden-channel373,
,2235,[217],[],1684,True,0.81,1.0,217,kaden-channel88,
,1578,[217],[],598,True,0.81,1.0,217,kaden-channel529,
,2302,[217],[],1578,True,0.81,1.0,217,kaden-channel269,
,1333,[217],[],1684,True,0.81,1.0,217,kaden-channel247,
,2472,[217],[],1333,True,0.81,1.0,217,kaden-channel581,
,254,[71],"[795, 1122, 1834, 1749, 2523]",217,True,0.81,1.0,71,kaden-channel731,
,795,[254],[],509,True,0.81,1.0,254,kaden-channel784,
,1122,[254],[],795,True,0.81,1.0,254,kaden-channel217,
,1834,[254],[],1122,True,0.81,1.0,254,kaden-channel647,
,1749,[254],[],1122,True,0.81,1.0,254,kaden-channel200,
,2523,[254],[],795,True,0.81,1.0,254,kaden-channel493,
,303,[71],"[1200, 1884, 2043, 1013]",254,True,0.81,1.0,71,kaden-channel810,
,1200,[303],[],509,True,0.81,1.0,303,kaden-channel191,
,1884,[303],[],1200,True,0.81,1.0,303,kaden-channel452,
,2043,[303],[],1884,True,0.81,1.0,303,kaden-channel501,
,1013,[303],[],1884,True,0.81,1.0,303,kaden-channel396,
,307,[71],"[891, 1338, 2074, 2136]",303,True,0.81,1.0,71,kaden-channel844,
,891,[307],[],468,True,0.81,1.0,307,kaden-channel541,
,1338,[307],[],891,True,0.81,1.0,307,kaden-channel433,
,2074,[307],[],1338,True,0.81,1.0,307,kaden-channel498,
,2136,[307],[],891,True,0.81,1.0,307,kaden-channel677,
,441,[71],"[1032, 1220, 1774, 1865]",254,True,0.81,1.0,71,kaden-channel524,
,1032,[441],[],509,True,0.81,1.0,441,kaden-channel553,
,1220,[441],[],1032,True,0.81,1.0,441,kaden-channel700,
,1774,[441],[],1032,True,0.81,1.0,441,kaden-channel689,
,1865,[441],[],1032,True,0.81,1.0,441,kaden-channel304,
,457,[71],"[901, 1758, 2333, 133, 2228, 2067, 945]",254,True,0.81,1.0,71,kaden-channel801,
,901,[457],[],545,True,0.81,1.0,457,kaden-channel572,
,1758,[457],[],901,True,0.81,1.0,457,kaden-channel744,
,2333,[457],[],901,True,0.81,1.0,457,kaden-channel53,
,133,[457],[],2333,True,0.81,1.0,457,kaden-channel106,
,2228,[457],[],901,True,0.81,1.0,457,kaden-channel638,
,2067,[457],[],2333,True,0.81,1.0,457,kaden-channel399,
,945,[457],[],2067,True,0.81,1.0,457,kaden-channel325,
,468,[71],"[580, 636, 998, 1516, 1741, 2488, 455, 1869, 910]",254,True,0.81,1.0,71,kaden-channel455,
,580,[468],[],509,True,0.81,1.0,468,kaden-channel59,
,636,[468],[],580,True,0.81,1.0,468,kaden-channel75,
,998,[468],[],580,True,0.81,1.0,468,kaden-channel320,
,1516,[468],[],998,True,0.81,1.0,468,kaden-channel403,
,1741,[468],[],580,True,0.81,1.0,468,kaden-channel457,
,2488,[468],[],1516,True,0.81,1.0,468,kaden-channel236,
,455,[468],[],998,True,0.81,1.0,468,kaden-channel40,
,1869,[468],[],1741,True,0.81,1.0,468,kaden-channel301,
,910,[468],[],580,True,0.81,1.0,468,kaden-channel359,
,509,[71],"[880, 1085, 1249]",254,True,0.81,1.0,71,kaden-channel506,
,880,[509],[],509,True,0.81,1.0,509,kaden-channel497,
,1085,[509],[],880,True,0.81,1.0,509,kaden-channel586,
,1249,[509],[],1085,True,0.81,1.0,509,kaden-channel664,
,545,[71],"[626, 754, 923, 1079, 1415, 2316, 185, 574, 1018, 2568]",457,True,0.81,1.0,71,kaden-channel378,
,626,[545],[],303,True,0.81,1.0,545,kaden-channel18,
,754,[545],[],626,True,0.81,1.0,545,kaden-channel120,
,923,[545],[],626,True,0.81,1.0,545,kaden-channel708,
,1079,[545],[],754,True,0.81,1.0,545,kaden-channel728,
,1415,[545],[],923,True,0.81,1.0,545,kaden-channel505,
,2316,[545],[],1415,True,0.81,1.0,545,movie-enter225,
,185,[545],[],923,True,0.81,1.0,545,kaden-channel759,
,574,[545],[],1079,True,0.81,1.0,545,kaden-channel809,
,1018,[545],[],626,True,0.81,1.0,545,kaden-channel190,
,2568,[545],[],923,True,0.81,1.0,545,kaden-channel366,
,563,[71],"[972, 1243, 1366, 2055, 2097, 2148, 2238, 257, 2010, 2174]",217,True,0.81,1.0,71,kaden-channel504,
,972,[563],[1454],468,True,0.81,1.0,563,kaden-channel334,
,1454,[972],[],972,True,0.81,1.0,972,kaden-channel355,
,1243,[563],[],972,True,0.81,1.0,563,kaden-channel336,
,1366,[563],[],972,True,0.81,1.0,563,kaden-channel615,
,2055,[563],[],972,True,0.81,1.0,563,kaden-channel495,
,2097,[563],[],2055,True,0.7290000000000001,1.5,563,sports-watch661,
,2148,[563],[],1366,True,0.81,1.0,563,kaden-channel555,
,2238,[563],[],972,True,0.81,1.0,563,kaden-channel491,
,257,[563],[],1366,True,0.81,1.0,563,kaden-channel268,
,2010,[563],[2016],1243,True,0.81,1.0,563,kaden-channel741,
,2016,[2010],[],257,True,0.7290000000000001,1.5,2010,kaden-channel550,
,2174,[563],[],972,True,0.81,1.0,563,kaden-channel603,
,74,[11],"[183, 219, 347, 456, 465, 501, 527, 555, 560, 571]",63,True,0.81,1.0,11,kaden-channel41,
,183,[74],"[620, 664, 1105, 1139, 1221, 2419]",69,True,0.81,1.0,74,kaden-channel436,
,620,[183],[],555,True,0.81,1.0,183,kaden-channel382,
,664,[183],[],620,True,0.81,1.0,183,kaden-channel755,
,1105,[183],[],664,True,0.81,1.0,183,kaden-channel158,
,1139,[183],[],664,True,0.81,1.0,183,kaden-channel10,
,1221,[183],[],1105,True,0.81,1.0,183,kaden-channel278,
,2419,[183],[],664,True,0.81,1.0,183,kaden-channel782,
,219,[74],"[1504, 1291, 1475, 1049, 1814, 2492]",183,True,0.81,1.0,74,kaden-channel811,
,1504,[219],[],527,True,0.81,1.0,219,kaden-channel240,
,1291,[219],[],1504,True,0.81,1.0,219,kaden-channel774,
,1475,[219],[],1504,True,0.81,1.0,219,kaden-channel288,
,1049,[219],[],1475,True,0.81,1.0,219,kaden-channel573,
,1814,[219],[],1475,True,0.81,1.0,219,kaden-channel669,
,2492,[219],[],1504,True,0.81,1.0,219,kaden-channel78,
,347,[74],"[946, 1273, 1287, 2121]",219,True,0.81,1.0,74,kaden-channel806,
,946,[347],[1302],501,True,0.81,1.0,347,kaden-channel616,
,1302,[946],[],946,True,0.7290000000000001,1.5,946,kaden-channel763,
,1273,[347],[],946,True,0.81,1.0,347,kaden-channel5,
,1287,[347],[],946,True,0.81,1.0,347,kaden-channel558,
,2121,[347],[],1287,True,0.81,1.0,347,kaden-channel213,
,456,[74],"[772, 1423, 1807, 1906, 2192, 2525]",183,True,0.81,1.0,74,kaden-channel297,
,772,[456],[],465,True,0.81,1.0,456,kaden-channel125,
,1423,[456],[],772,True,0.81,1.0,456,kaden-channel634,
,1807,[456],[],1423,True,0.81,1.0,456,kaden-channel182,
,1906,[456],[],1807,True,0.81,1.0,456,kaden-channel563,
,2192,[456],[],1906,True,0.81,1.0,456,kaden-channel299,
,2525,[456],[],1807,True,0.81,1.0,456,kaden-channel86,
,465,[74],"[584, 2470, 2547, 2584, 810, 711]",456,True,0.81,1.0,74,kaden-channel119,
,584,[465],[],560,True,0.81,1.0,465,kaden-channel680,
,2470,[465],[],584,True,0.81,1.0,465,kaden-channel530,
,2547,[465],[],584,True,0.81,1.0,465,kaden-channel365,
,2584,[465],[],2470,True,0.81,1.0,465,sports-watch57,
,810,[465],[],2547,True,0.81,1.0,465,kaden-channel317,
,711,[465],[],2470,True,0.81,1.0,465,kaden-channel487,
,501,[74],"[596, 616, 695, 1601, 2546]",183,True,0.81,1.0,74,kaden-channel539,
,596,[501],[],560,True,0.81,1.0,501,kaden-channel358,
,616,[501],[],596,True,0.81,1.0,501,kaden-channel465,
,695,[501],[],596,True,0.81,1.0,501,kaden-channel800,
,1601,[501],[],616,True,0.81,1.0,501,kaden-channel117,
,2546,[501],[],596,True,0.81,1.0,501,kaden-channel322,
,527,[74],"[813, 171, 2563, 1710]",456,True,0.81,1.0,74,kaden-channel315,
,813,[527],[],456,True,0.81,1.0,527,kaden-channel758,
,171,[527],[],813,True,0.81,1.0,527,kaden-channel564,
,2563,[527],[],171,True,0.81,1.0,527,kaden-channel492,
,1710,[527],[],2563,True,0.81,1.0,527,kaden-channel421,
,555,[74],"[797, 1203, 1832, 2169]",527,True,0.81,1.0,74,kaden-channel415,
,797,[555],[],465,True,0.81,1.0,555,kaden-channel448,
,1203,[555],[],797,True,0.81,1.0,555,kaden-channel438,
,1832,[555],[],797,True,0.81,1.0,555,kaden-channel379,
,2169,[555],[],1832,True,0.81,1.0,555,kaden-channel9,
,560,[74],"[1014, 1117, 1301, 1997, 1786, 1896, 1976, 2244]",527,True,0.81,1.0,74,kaden-channel437,
,1014,[560],[],560,True,0.81,1.0,560,kaden-channel642,
,1117,[560],[],1014,True,0.81,1.0,560,kaden-channel757,
,1301,[560],[],1014,True,0.81,1.0,560,kaden-channel293,
,1997,[560],[],1014,True,0.81,1.0,560,kaden-channel345,
,1786,[560],[],1997,True,0.81,1.0,560,kaden-channel260,
,1896,[560],[],1786,True,0.81,1.0,560,kaden-channel426,
,1976,[560],[],1301,True,0.81,1.0,560,kaden-channel25,
,2244,[560],[],1786,True,0.81,1.0,560,kaden-channel96,
,571,[74],"[1053, 1349, 1392, 1699]",527,True,0.81,1.0,74,kaden-channel318,
,1053,[571],[],555,True,0.81,1.0,571,kaden-channel488,
,1349,[571],[],1053,True,0.7290000000000001,1.5,571,movie-enter53,
,1392,[571],[],1053,True,0.81,1.0,571,kaden-channel748,
,1699,[571],[],1053,True,0.81,1.0,571,kaden-channel196,
,76,[11],"[142, 172, 220, 309, 319, 322, 327, 462, 473, 474]",69,True,0.81,1.0,11,kaden-channel244,
,142,[76],"[737, 973, 1297, 1627, 2308, 2605]",62,True,0.81,1.0,76,kaden-channel254,
,737,[142],[],142,True,0.81,1.0,142,kaden-channel427,
,973,[142],[],737,True,0.81,1.0,142,kaden-channel507,
,1297,[142],[],737,True,0.81,1.0,142,kaden-channel754,
,1627,[142],[],973,True,0.81,1.0,142,kaden-channel633,
,2308,[142],[],1627,True,0.81,1.0,142,kaden-channel69,
,2605,[142],[],1627,True,0.81,1.0,142,kaden-channel165,
,172,[76],"[1580, 1137]",142,True,0.81,1.0,76,kaden-channel60,
,1580,[172],[],319,True,0.81,1.0,172,kaden-channel676,
,1137,[172],[],1580,True,0.81,1.0,172,kaden-channel374,
,220,[76],"[583, 1048, 1308, 2038, 1228, 2368, 1579]",142,True,0.81,1.0,76,kaden-channel210,
,583,[220],[],142,True,0.81,1.0,220,kaden-channel522,
,1048,[220],[],583,True,0.81,1.0,220,kaden-channel34,
,1308,[220],[],583,True,0.7290000000000001,1.5,220,kaden-channel388,
,2038,[220],[],1308,True,0.81,1.0,220,kaden-channel363,
,1228,[220],[],2038,True,0.81,1.0,220,kaden-channel458,
,2368,[220],[],2038,True,0.81,1.0,220,kaden-channel459,
,1579,[220],[],1228,True,0.81,1.0,220,kaden-channel284,
,309,[76],"[1854, 2559, 2466, 860]",142,True,0.81,1.0,76,kaden-channel352,
,1854,[309],[],319,True,0.81,1.0,309,kaden-channel860,
,2559,[309],[],1854,True,0.81,1.0,309,kaden-channel645,
,2466,[309],[],2559,True,0.7290000000000001,1.5,309,sports-watch594,
,860,[309],[],2559,True,0.81,1.0,309,kaden-channel734,
,319,[76],"[758, 2166, 2199, 1240, 1289]",172,True,0.81,1.0,76,kaden-channel434,
,758,[319],[],319,True,0.81,1.0,319,kaden-channel595,
,2166,[319],[],758,True,0.81,1.0,319,kaden-channel118,
,2199,[319],[],2166,True,0.7290000000000001,1.5,319,kaden-channel768,
,1240,[319],[],2166,True,0.81,1.0,319,kaden-channel204,
,1289,[319],[],1240,True,0.81,1.0,319,kaden-channel340,
,322,[76],[1507],319,True,0.81,1.0,76,kaden-channel107,
,1507,[322],[],309,True,0.81,1.0,322,kaden-channel261,
,327,[76],"[542, 2119, 938]",142,True,0.81,1.0,76,kaden-channel805,
,542,[327],[],309,True,0.81,1.0,327,kaden-channel131,
,2119,[327],[],542,True,0.81,1.0,327,kaden-channel360,
,938,[327],[],542,True,0.7290000000000001,1.5,327,kaden-channel575,
,462,[76],"[569, 1519, 1674, 1764, 1981, 2145, 1809]",319,True,0.81,1.0,76,kaden-channel311,
,569,[462],[],474,True,0.81,1.0,462,kaden-channel238,
,1519,[462],[],569,True,0.81,1.0,462,kaden-channel72,
,1674,[462],[],569,True,0.81,1.0,462,kaden-channel173,
,1764,[462],[],1674,True,0.7290000000000001,1.5,462,kaden-channel327,
,1981,[462],[],1674,True,0.81,1.0,462,kaden-channel141,
,2145,[462],[],1981,True,0.7290000000000001,1.5,462,kaden-channel281,
,1809,[462],[],1674,True,0.81,1.0,462,kaden-channel569,
,473,[76],"[1611, 1912]",319,True,0.81,1.0,76,kaden-channel77,
,1611,[473],[],309,True,0.81,1.0,473,kaden-channel292,
,1912,[473],[],1611,True,0.81,1.0,473,kaden-channel342,
,474,[76],"[1747, 1951, 2274, 2438, 1963, 1556]",319,True,0.81,1.0,76,kaden-channel170,
,1747,[474],[],319,True,0.81,1.0,474,kaden-channel667,
,1951,[474],[],1747,True,0.81,1.0,474,kaden-channel515,
,2274,[474],[],1747,True,0.7290000000000001,1.5,474,kaden-channel87,
,2438,[474],[],1747,True,0.81,1.0,474,kaden-channel164,
,1963,[474],[],1951,True,0.81,1.0,474,kaden-channel485,
,1556,[474],[],1747,True,0.81,1.0,474,kaden-channel857,
,14,[0],"[15, 17, 18, 19, 21, 22, 23, 24, 29, 33]",1,True,0.81,1.0,0,movie-enter753,
,15,[14],"[44, 64, 70, 99, 106, 148, 158, 166, 173, 208]",14,True,0.81,1.0,14,movie-enter626,
,44,[15],"[413, 650, 807, 1107, 1506, 1843, 1739, 924]",17,True,0.81,1.0,15,movie-enter427,
,413,[44],[],166,True,0.81,1.0,44,movie-enter737,
,650,[44],[],413,True,0.81,1.0,44,movie-enter186,
,807,[44],[],650,True,0.81,1.0,44,movie-enter232,
,1107,[44],[1441],650,True,0.81,1.0,44,movie-enter579,
,1441,[1107],[],413,True,0.7290000000000001,1.5,1107,movie-enter732,
,1506,[44],[],807,True,0.81,1.0,44,movie-enter423,
,1843,[44],[],1107,True,0.81,1.0,44,movie-enter792,
,1739,[44],[],1843,True,0.81,1.0,44,kaden-channel424,
,924,[44],[],1843,True,0.81,1.0,44,kaden-channel827,
,64,[15],"[743, 932, 1374, 2457, 561, 2089]",44,True,0.81,1.0,15,movie-enter34,
,743,[64],[],44,True,0.81,1.0,64,movie-enter316,
,932,[64],[],743,True,0.81,1.0,64,kaden-channel549,
,1374,[64],[],743,True,0.81,1.0,64,movie-enter529,
,2457,[64],[],1374,True,0.81,1.0,64,movie-enter820,
,561,[64],[],932,True,0.81,1.0,64,kaden-channel370,
,2089,[64],[],743,True,0.7290000000000001,1.5,64,kaden-channel722,
,70,[15],"[235, 662, 879, 887, 1761, 2203, 2286, 2463, 2499, 1638]",64,True,0.81,1.0,15,movie-enter552,
,235,[70],[],70,True,0.81,1.0,70,sports-watch347,
,662,[70],[216],235,True,0.81,1.0,70,movie-enter356,
,216,[662],[],2499,True,0.81,1.0,662,movie-enter346,
,879,[70],[],662,True,0.81,1.0,70,kaden-channel376,
,887,[70],[],235,True,0.81,1.0,70,movie-enter638,
,1761,[70],[],887,True,0.81,1.0,70,movie-enter527,
,2203,[70],[],1761,True,0.81,1.0,70,movie-enter571,
,2286,[70],[],1761,True,0.81,1.0,70,movie-enter681,
,2463,[70],[],1761,True,0.81,1.0,70,movie-enter24,
,2499,[70],[],2463,True,0.81,1.0,70,movie-enter452,
,1638,[70],[],2499,True,0.81,1.0,70,movie-enter584,
,99,[15],"[248, 373, 2358, 2521, 1272]",64,True,0.81,1.0,15,movie-enter21,
,248,[99],[],208,True,0.81,1.0,99,movie-enter482,
,373,[99],[],248,True,0.81,1.0,99,movie-enter543,
,2358,[99],[],373,True,0.81,1.0,99,movie-enter326,
,2521,[99],[],2358,True,0.81,1.0,99,movie-enter497,
,1272,[99],[],2521,True,0.81,1.0,99,movie-enter816,
,106,[15],"[249, 498, 1279, 1369, 1763, 1979, 2335, 2596, 239, 1390]",64,True,0.81,1.0,15,movie-enter756,
,249,[106],[],44,True,0.81,1.0,106,movie-enter283,
,498,[106],[],249,True,0.81,1.0,106,movie-enter205,
,1279,[106],[],249,True,0.81,1.0,106,movie-enter210,
,1369,[106],[],1279,True,0.81,1.0,106,sports-watch380,
,1763,[106],[],498,True,0.81,1.0,106,movie-enter378,
,1979,[106],[],1763,True,0.81,1.0,106,movie-enter335,
,2335,[106],[],1763,True,0.81,1.0,106,movie-enter831,
,2596,[106],[],1279,True,0.81,1.0,106,movie-enter392,
,239,[106],[],1763,True,0.81,1.0,106,movie-enter809,
,1390,[106],[],2335,True,0.81,1.0,106,movie-enter665,
,148,[15],"[472, 558, 625, 1187, 2447, 2622, 868, 390, 1150]",64,True,0.81,1.0,15,movie-enter80,
,472,[148],[],158,True,0.81,1.0,148,movie-enter575,
,558,[148],[],472,True,0.81,1.0,148,movie-enter107,
,625,[148],[],558,True,0.81,1.0,148,movie-enter824,
,1187,[148],[],558,True,0.81,1.0,148,movie-enter400,
,2447,[148],[],558,True,0.81,1.0,148,movie-enter26,
,2622,[148],[],558,True,0.81,1.0,148,kaden-channel384,
,868,[148],[],2622,True,0.81,1.0,148,movie-enter607,
,390,[148],[],472,True,0.81,1.0,148,movie-enter361,
,1150,[148],[],625,True,0.7290000000000001,1.5,148,movie-enter33,
,158,[15],"[421, 751, 1190, 1422, 1480, 1782, 1798, 2029, 226, 1513]",64,True,0.81,1.0,15,movie-enter165,
,421,[158],[],208,True,0.81,1.0,158,movie-enter728,
,751,[158],[],421,True,0.81,1.0,158,movie-enter541,
,1190,[158],[],751,True,0.81,1.0,158,movie-enter63,
,1422,[158],[],751,True,0.81,1.0,158,movie-enter126,
,1480,[158],[],1190,True,0.81,1.0,158,movie-enter135,
,1782,[158],[],1422,True,0.81,1.0,158,movie-enter796,
,1798,[158],[],1422,True,0.81,1.0,158,movie-enter6,
,2029,[158],[],1480,True,0.81,1.0,158,movie-enter285,
,226,[158],[],2029,True,0.81,1.0,158,movie-enter829,
,1513,[158],[],1422,True,0.81,1.0,158,movie-enter61,
,166,[15],"[520, 1745, 1654, 1787, 1409]",106,True,0.81,1.0,15,movie-enter752,
,520,[166],[],166,True,0.81,1.0,166,movie-enter568,
,1745,[166],[],520,True,0.81,1.0,166,movie-enter762,
,1654,[166],[],1745,True,0.81,1.0,166,movie-enter91,
,1787,[166],[],520,True,0.81,1.0,166,kaden-channel287,
,1409,[166],[],1654,True,0.81,1.0,166,movie-enter103,
,173,[15],"[582, 608, 1326, 2098, 2182, 2205, 2599, 801, 90, 1386]",166,True,0.81,1.0,15,movie-enter23,
,582,[173],[],166,True,0.81,1.0,173,movie-enter731,
,608,[173],[],582,True,0.81,1.0,173,movie-enter697,
,1326,[173],[],608,True,0.81,1.0,173,movie-enter508,
,2098,[173],[],608,True,0.81,1.0,173,movie-enter79,
,2182,[173],[],608,True,0.81,1.0,173,movie-enter408,
,2205,[173],[],608,True,0.81,1.0,173,movie-enter813,
,2599,[173],[],608,True,0.81,1.0,173,movie-enter560,
,801,[173],[],608,True,0.81,1.0,173,movie-enter696,
,90,[173],[],2599,True,0.81,1.0,173,movie-enter199,
